04-09-2023 23:53:07,2.14
04-09-2023 23:53:55,14.57
04-09-2023 23:54:35,9.59
04-09-2023 23:55:03,2.07
04-09-2023 23:55:33,2.06
04-09-2023 23:56:01,2.46
04-09-2023 23:56:25,1.70
04-09-2023 23:57:21,33.01
04-09-2023 23:57:48,2.25
04-09-2023 23:58:23,5.35
04-09-2023 23:58:52,3.09
04-09-2023 23:59:24,3.86
04-09-2023 23:59:46,1.29
05-09-2023 00:00:06,1.23
05-09-2023 00:00:29,1.90
05-09-2023 00:00:47,1.25
05-09-2023 00:01:13,1.99
05-09-2023 00:01:31,1.20
05-09-2023 00:02:06,4.73
05-09-2023 00:02:22,1.15
05-09-2023 00:03:12,17.89
05-09-2023 00:03:33,1.84
05-09-2023 00:04:11,7.37
05-09-2023 00:04:39,2.42
05-09-2023 00:05:00,1.56
05-09-2023 00:05:33,4.13
05-09-2023 00:06:00,2.50
05-09-2023 00:06:44,11.99
05-09-2023 00:07:21,5.72
05-09-2023 00:07:42,1.85
05-09-2023 00:08:00,1.39
05-09-2023 00:08:31,3.36
05-09-2023 00:08:54,1.47
05-09-2023 00:09:15,1.45
05-09-2023 00:10:29,131.53
05-09-2023 00:11:00,3.28
05-09-2023 00:11:21,1.37
05-09-2023 00:11:50,3.04
05-09-2023 00:12:17,2.01
05-09-2023 00:12:47,2.10
05-09-2023 00:13:12,1.91
05-09-2023 00:13:31,1.24
05-09-2023 00:14:16,10.51
05-09-2023 00:14:36,1.32
05-09-2023 00:14:57,1.26
05-09-2023 00:15:28,3.06
05-09-2023 00:15:57,2.95
05-09-2023 00:17:02,61.89
05-09-2023 00:17:20,1.03
05-09-2023 00:17:55,5.57
05-09-2023 00:18:15,1.34
05-09-2023 00:18:41,2.63
05-09-2023 00:18:57,1.04
05-09-2023 00:19:26,2.03
05-09-2023 00:20:07,8.73
05-09-2023 00:20:35,2.77
05-09-2023 00:20:55,1.11
05-09-2023 00:21:13,1.32
05-09-2023 00:21:45,3.81
05-09-2023 00:22:16,2.47
05-09-2023 00:22:33,1.19
05-09-2023 00:22:57,1.96
05-09-2023 00:23:15,1.34
05-09-2023 00:23:31,1.20
05-09-2023 00:24:11,9.33
05-09-2023 00:24:28,1.11
05-09-2023 00:25:41,130.68
05-09-2023 00:26:07,1.87
05-09-2023 00:26:26,1.57
05-09-2023 00:26:45,1.12
05-09-2023 00:27:08,2.16
05-09-2023 00:28:29,289.17
05-09-2023 00:28:52,1.89
05-09-2023 00:29:19,2.06
05-09-2023 00:29:40,1.42
05-09-2023 00:30:14,5.09
05-09-2023 00:31:02,16.11
05-09-2023 00:31:30,3.84
05-09-2023 00:31:51,1.21
05-09-2023 00:32:16,1.92
05-09-2023 00:32:44,3.38
05-09-2023 00:33:15,3.79
05-09-2023 00:34:09,22.54
05-09-2023 00:34:53,12.15
05-09-2023 00:35:10,1.06
05-09-2023 00:35:53,9.07
05-09-2023 00:36:24,2.86
05-09-2023 00:36:42,1.20
05-09-2023 00:37:06,1.72
05-09-2023 00:37:24,1.08
05-09-2023 00:38:29,63.77
05-09-2023 00:38:46,1.11
05-09-2023 00:39:27,10.68
05-09-2023 00:39:54,2.12
05-09-2023 00:40:29,6.03
05-09-2023 00:41:04,5.22
05-09-2023 00:41:39,5.45
05-09-2023 00:42:27,17.80
05-09-2023 00:42:49,1.56
05-09-2023 00:43:17,2.24
05-09-2023 00:43:53,4.39
05-09-2023 00:44:26,3.82
05-09-2023 00:44:45,1.32
05-09-2023 00:45:22,5.39
05-09-2023 00:45:41,1.41
05-09-2023 00:46:06,1.67
05-09-2023 00:46:52,14.22
05-09-2023 00:47:23,2.69
05-09-2023 00:47:53,2.24
05-09-2023 00:48:27,2.68
05-09-2023 00:49:11,10.14
05-09-2023 00:49:31,1.29
05-09-2023 00:49:48,1.06
05-09-2023 00:50:36,14.04
05-09-2023 00:51:15,6.35
